rank,group_start,size,requested_tokens,padded_tokens,op,logical_bytes,median_ms,min_ms,max_ms
1,0,4,8,8,rs_ag_pair,114688,0.04016706546147664,0.04013653198877971,0.04019733270009359
1,0,4,128,128,all_reduce,1835008,0.026328267653783162,0.02632039984067281,0.026370267073313396
1,0,4,128,128,reduce_scatter,1835008,0.020083200931549073,0.020058133204778037,0.020085599025090536
1,0,4,128,128,all_gather,1835008,0.021036799748738608,0.020957332849502564,0.02106119990348816
1,0,4,128,128,all_to_all,1835008,0.022918667395909628,0.022906132539113364,0.022946532567342123
1,0,4,128,128,rs_ag_pair,1835008,0.048515065511067705,0.04842586517333984,0.0485701322555542
1,0,4,1024,1024,all_reduce,14680064,0.061570401986440024,0.061564000447591145,0.061586932341257734
1,0,4,1024,1024,reduce_scatter,14680064,0.05674733320871989,0.056637068589528404,0.056893734137217204
1,0,4,1024,1024,all_gather,14680064,0.059423065185546874,0.05934026638666789,0.059461601575215656
1,0,4,1024,1024,all_to_all,14680064,0.04507466554641724,0.04501226743062337,0.045099067687988284
1,0,4,1024,1024,rs_ag_pair,14680064,0.12510693073272705,0.1249131997426351,0.12513906955718995
1,0,4,8192,8192,all_reduce,117440512,0.30971479415893555,0.3095631917317708,0.309718386332194
1,0,4,8192,8192,reduce_scatter,117440512,0.18211399714152018,0.18206787109375,0.18230120340983072
1,0,4,8192,8192,all_gather,117440512,0.17919492721557617,0.1791770617167155,0.17928172747294108
1,0,4,8192,8192,all_to_all,117440512,0.1991593360900879,0.19911386171976725,0.19916226069132487
1,0,4,8192,8192,rs_ag_pair,117440512,0.3711774508158366,0.37116479873657227,0.37154226303100585
1,0,4,16384,16384,all_reduce,234881024,0.5966032028198243,0.5965930938720703,0.5975856145222982
1,0,4,16384,16384,reduce_scatter,234881024,0.34275372823079425,0.34253867467244464,0.3427541414896647
1,0,4,16384,16384,all_gather,234881024,0.33153053919474285,0.331522528330485,0.33169307708740237
1,0,4,16384,16384,all_to_all,234881024,0.36907666524251304,0.3687790552775065,0.3694642702738444
1,0,4,16384,16384,rs_ag_pair,234881024,0.6847691853841146,0.6846291859944661,0.6858617146809896
1,0,8,1,8,all_reduce,114688,0.03288173278172811,0.03284146587053935,0.032902665932973224
1,0,8,1,8,reduce_scatter,114688,0.02231946587562561,0.02230853239695231,0.02232439915339152
